game_id,white_player,black_player,white_groups,black_groups,all_groups,white_spbts,black_spbts,white_exposure,black_exposure,plies_analyzed,white,black,result,date,time_control,variant,starting_fen,white_elo,black_elo,white_a,black_a,white_b,black_b,white_c,black_c,white_d,black_d,white_e,black_e,white_f,black_f,white_g,black_g,white_h,black_h,cohort_id,cohort_name,cohort_tags
,"Hunt,H","Gordon,S",[],[],"['rating_2000_9999', 'cohort_member']",0.08823529411764706,0.10294117647058823,136,136,23,"Hunt,H","Gordon,S",1/2-1/2,2025.08.03,,Standard,,2294.0,2469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Willow,Jonah B","Shearsby,Jude",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.1891891891891892,124,148,23,"Willow,Jonah B","Shearsby,Jude",1-0,2025.08.03,,Standard,,2459.0,2270.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.25,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Davies,Ni","Harvey,Marcus R",[],[],"['rating_2000_9999', 'cohort_member']",0.17647058823529413,0.1527777777777778,119,144,23,"Davies,Ni","Harvey,Marcus R",1/2-1/2,2025.08.03,,Standard,,2291.0,2439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Webb,L","Han,Yichen",[],[],"['rating_2000_9999', 'cohort_member']",0.14685314685314685,0.1693548387096774,143,124,23,"Webb,L","Han,Yichen",0-1,2025.08.03,,Standard,,2268.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Makkar,Rajat","Pert,Max",[],[],"['rating_2000_9999', 'cohort_member']",0.1510791366906475,0.25,139,128,23,"Makkar,Rajat","Pert,Max",1-0,2025.08.03,,Standard,,2406.0,2263.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Rudd,J","Zhou,Y",[],[],"['rating_2000_9999', 'cohort_member']",0.13793103448275862,0.17105263157894737,145,152,23,"Rudd,J","Zhou,Y",1-0,2025.08.03,,Standard,,2259.0,2406.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7083333333333334,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kanyamarala,Tarun","Dishman,S",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.23809523809523808,92,126,23,"Kanyamarala,Tarun","Dishman,S",1-0,2025.08.03,,Standard,,2397.0,2254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Dickenson,N","Waldhausen Gordon,Frederick",[],[],"['rating_2000_9999', 'cohort_member']",0.09740259740259741,0.14383561643835616,154,146,23,"Dickenson,N","Waldhausen Gordon,Frederick",1/2-1/2,2025.08.03,,Standard,,2247.0,2393.0,0.0,0.0,0.0,0.0,0.125,0.625,0.0,0.0,0.0,0.0,0.5,0.2727272727272727,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Golding,Alex","Richardson,Joh",[],[],"['rating_2000_9999', 'cohort_member']",0.0945945945945946,0.014925373134328358,148,134,23,"Golding,Alex","Richardson,Joh",1-0,2025.08.03,,Standard,,2377.0,2246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Ashbrooke,Monika","Claridge-Hansen,William",[],[],"['rating_2000_9999', 'cohort_member']",0.11564625850340136,0.15,147,140,23,"Ashbrooke,Monika","Claridge-Hansen,William",0-1,2025.08.03,,Standard,,1591.0,2364.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.875,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Bazakutsa,Svyatoslav","Ashworth,Michael",[],[],"['rating_2000_9999', 'cohort_member']",0.030534351145038167,0.1044776119402985,131,134,23,"Bazakutsa,Svyatoslav","Ashworth,Michael",1-0,2025.08.03,,Standard,,2481.0,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kovalskyi,Roman","Wadsworth,Matthew J",[],[],"['rating_2000_9999', 'cohort_member']",0.04580152671755725,0.0,131,110,23,"Kovalskyi,Roman","Wadsworth,Matthew J",0-1,2025.08.03,,Standard,,2180.0,2483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,Manmay Chopra,"Williams,Si1",[],[],"['rating_2000_9999', 'cohort_member']",0.20161290322580644,0.14102564102564102,124,156,23,Manmay Chopra,"Williams,Si1",1/2-1/2,2025.08.03,,Standard,,2188.0,2444.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.08333333333333333,0.0,0.9583333333333334,0.125,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Roberson,P","Price,Gwilym",[],[],"['rating_2000_9999', 'cohort_member']",0.07766990291262135,0.15217391304347827,103,138,23,"Roberson,P","Price,Gwilym",1-0,2025.08.03,,Standard,,2440.0,2186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.20833333333333334,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Czopor,Maciej","Kanyamarala,Trisha",[],[],"['rating_2000_9999', 'cohort_member']",0.1791044776119403,0.029850746268656716,134,134,23,"Czopor,Maciej","Kanyamarala,Trisha",1-0,2025.08.03,,Standard,,2434.0,2178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Siva,Mahadevan","Ledger,D",[],[],"['rating_2000_9999', 'cohort_member']",0.1111111111111111,0.1016949152542373,144,118,23,"Siva,Mahadevan","Ledger,D",1-0,2025.08.03,,Standard,,2416.0,2161.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Bharat Kumar,Balahari","Pert,R",[],[],"['rating_2000_9999', 'cohort_member']",0.17164179104477612,0.030303030303030304,134,132,23,"Bharat Kumar,Balahari","Pert,R",1/2-1/2,2025.08.03,,Standard,,2052.0,2409.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Tanmay,Chopra","Dasgupta,Avyukt",[],[],"['rating_2000_9999', 'cohort_member']",0.15789473684210525,0.16964285714285715,133,112,23,"Tanmay,Chopra","Dasgupta,Avyukt",0-1,2025.08.03,,Standard,,2357.0,2158.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.75,0.0,0.041666666666666664,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Wells,P","Stoica,Savas Marin",[],[],"['rating_2000_9999', 'cohort_member']",0.17829457364341086,0.12857142857142856,129,140,23,"Wells,P","Stoica,Savas Marin",1/2-1/2,2025.08.03,,Standard,,2339.0,2092.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.9583333333333334,0.8,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Verbytski,Oleg","Vijayakumar,Rishi",[],[],"['rating_2000_9999', 'cohort_member']",0.2689075630252101,0.3,119,120,23,"Verbytski,Oleg","Vijayakumar,Rishi",0-1,2025.08.03,,Standard,,2001.0,2310.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Badacsonyi,Stanley","Kueh,Audrey",[],[],"['rating_2000_9999', 'cohort_member']",0.037037037037037035,0.09836065573770492,135,122,23,"Badacsonyi,Stanley","Kueh,Audrey",1/2-1/2,2025.08.03,,Standard,,2309.0,2071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.20833333333333334,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Brewer,Callum D","Mirzoeva,E",[],[],"['rating_2000_9999', 'cohort_member']",0.13793103448275862,0.0,116,132,23,"Brewer,Callum D","Mirzoeva,E",0-1,2025.08.03,,Standard,,2152.0,2282.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Boswell,Jacob Connor","Harborne,M",[],[],"['rating_2000_9999', 'cohort_member']",0.06504065040650407,0.1506849315068493,123,146,23,"Boswell,Jacob Connor","Harborne,M",1-0,2025.08.03,,Standard,,2278.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Yao,Lan","Deepak Ambattu,Rithvik",[],[],"['rating_2000_9999', 'cohort_member']",0.21897810218978103,0.09259259259259259,137,108,23,"Yao,Lan","Deepak Ambattu,Rithvik",1-0,2025.08.03,,Standard,,2316.0,1990.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.625,0.5555555555555556,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Banerjee,Supratit","Yu,Rock",[],[],"['rating_2000_9999', 'cohort_member']",0.11258278145695365,0.14788732394366197,151,142,23,"Banerjee,Supratit","Yu,Rock",1-0,2025.08.03,,Standard,,2242.0,2107.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.875,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hryshchenko,Kamila","Khoury,Theo",[],[],"['rating_2000_9999', 'cohort_member']",0.13245033112582782,0.10606060606060606,151,132,23,"Hryshchenko,Kamila","Khoury,Theo",0-1,2025.08.03,,Standard,,2097.0,2239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Sivanandan,Bodhana","Chan,Sheng Liang Bernard",[],[],"['rating_2000_9999', 'cohort_member']",0.13513513513513514,0.16666666666666666,148,150,23,"Sivanandan,Bodhana","Chan,Sheng Liang Bernard",1-0,2025.08.03,,Standard,,2216.0,2098.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.20833333333333334,0.0,0.0,0.0,0.0,0.25,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Honey,Luke Anthony","Yoon,Jacob D",[],[],"['rating_2000_9999', 'cohort_member']",0.07518796992481203,0.1,133,140,23,"Honey,Luke Anthony","Yoon,Jacob D",0-1,2025.08.03,,Standard,,2082.0,2203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Jackson,Edward","Pereslavtsev,Alexandr",[],[],"['rating_2000_9999', 'cohort_member']",0.015384615384615385,0.10666666666666667,130,150,23,"Jackson,Edward","Pereslavtsev,Alexandr",0-1,2025.08.03,,Standard,,2194.0,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Malinovsky,I","Badacsonyi,Frankie",[],[],"['rating_2000_9999', 'cohort_member']",0.12396694214876033,0.041666666666666664,121,120,23,"Malinovsky,I","Badacsonyi,Frankie",0-1,2025.08.03,,Standard,,2075.0,2193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.20833333333333334,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Stubbs,Oliver","Liu,Tianyi (Jack)",[],[],"['rating_2000_9999', 'cohort_member']",0.16666666666666666,0.11594202898550725,126,138,23,"Stubbs,Oliver","Liu,Tianyi (Jack)",1-0,2025.08.03,,Standard,,2191.0,2071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Weersing,Abigail Riis","Murawski,Jan",[],[],"['rating_2000_9999', 'cohort_member']",0.11029411764705882,0.171875,136,128,23,"Weersing,Abigail Riis","Murawski,Jan",1-0,2025.08.03,,Standard,,2056.0,2189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Jones,Steven A","Dicen,Elis Denele",[],[],"['rating_2000_9999', 'cohort_member']",0.1724137931034483,0.07246376811594203,145,138,23,"Jones,Steven A","Dicen,Elis Denele",1-0,2025.08.03,,Standard,,2185.0,2069.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.16666666666666666,0.0,0.0,0.0,0.25,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Lebedev,Lion","Shafi,Declan",[],[],"['rating_2000_9999', 'cohort_member']",0.1079136690647482,0.0,139,122,23,"Lebedev,Lion","Shafi,Declan",1/2-1/2,2025.08.03,,Standard,,2048.0,2183.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Golding,James","Patel,Zain",[],[],"['rating_2000_9999', 'cohort_member']",0.15833333333333333,0.1721311475409836,120,122,23,"Golding,James","Patel,Zain",1-0,2025.08.03,,Standard,,2176.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.875,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Sedykh,Mikhail","Jukes,Sam",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.15492957746478872,130,142,23,"Sedykh,Mikhail","Jukes,Sam",1-0,2025.08.03,,Standard,,2159.0,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Turner,Lewis A","Bradbury,N",[],[],"['rating_2000_9999', 'cohort_member']",0.1417910447761194,0.04838709677419355,134,124,23,"Turner,Lewis A","Bradbury,N",0-1,2025.08.03,,Standard,,1965.0,2137.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Eames,R","Strade,Arita",[],[],"['rating_2000_9999', 'cohort_member']",0.13768115942028986,0.12698412698412698,138,126,23,"Eames,R","Strade,Arita",1-0,2025.08.03,,Standard,,2136.0,1971.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.08333333333333333,0.3076923076923077,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Gunarathne,Senith Thenula","Crawford,Owen",[],[],"['rating_2000_9999', 'cohort_member']",0.26865671641791045,0.12903225806451613,134,124,23,"Gunarathne,Senith Thenula","Crawford,Owen",1/2-1/2,2025.08.03,,Standard,,1918.0,2125.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Fellowes,Billy","Carpenter,Paul A",[],[],"['rating_2000_9999', 'cohort_member']",0.14166666666666666,0.07692307692307693,120,104,23,"Fellowes,Billy","Carpenter,Paul A",1-0,2025.08.03,,Standard,,2122.0,1922.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.7083333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Korsinskij,Marek","Vaidyanathan,Adithya",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.0,130,124,23,"Korsinskij,Marek","Vaidyanathan,Adithya",0-1,2025.08.03,,Standard,,1727.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Adams,Henry","Nevska,Gerda",[],[],"['rating_2000_9999', 'cohort_member']",0.058823529411764705,0.16129032258064516,136,124,23,"Adams,Henry","Nevska,Gerda",1-0,2025.08.03,,Standard,,2114.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Vitiugov,N","Makkar,Rajat",[],[],"['rating_2000_9999', 'cohort_member']",0.11888111888111888,0.10416666666666667,143,144,23,"Vitiugov,N","Makkar,Rajat",1-0,2025.08.04,,Standard,,2676.0,2406.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Ghasi,A","Kanyamarala,Tarun",[],[],"['rating_2000_9999', 'cohort_member']",0.078125,0.0,128,136,23,"Ghasi,A","Kanyamarala,Tarun",1-0,2025.08.04,,Standard,,2501.0,2397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Claridge-Hansen,William","Fernandez,Dan SIN",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.05343511450381679,129,131,23,"Claridge-Hansen,William","Fernandez,Dan SIN",1-0,2025.08.04,,Standard,,2364.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Royal,Shreyas","Golding,Alex",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.14473684210526316,94,152,23,"Royal,Shreyas","Golding,Alex",1-0,2025.08.04,,Standard,,2495.0,2377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Fava,Lorenzo","Willow,Jonah B",[],[],"['rating_2000_9999', 'cohort_member']",0.12030075187969924,0.15942028985507245,133,138,23,"Fava,Lorenzo","Willow,Jonah B",1/2-1/2,2025.08.04,,Standard,,2318.0,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Han,Yichen","Eggleston,D",[],[],"['rating_2000_9999', 'cohort_member']",0.2571428571428571,0.14285714285714285,140,112,23,"Han,Yichen","Eggleston,D",1-0,2025.08.04,,Standard,,2430.0,2348.0,0.0,0.0,0.5416666666666666,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Adams,Mi","Rudd,J",[],[],"['rating_2000_9999', 'cohort_member']",0.14093959731543623,0.0967741935483871,149,124,23,"Adams,Mi","Rudd,J",1-0,2025.08.04,,Standard,,2663.0,2259.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.5,0.2916666666666667,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Flear,G","Conquest,S",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.07575757575757576,121,132,23,"Flear,G","Conquest,S",1/2-1/2,2025.08.04,,Standard,,2358.0,2511.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Wadsworth,Matthew J","Hunt,H",[],[],"['rating_2000_9999', 'cohort_member']",0.10833333333333334,0.19444444444444445,120,144,23,"Wadsworth,Matthew J","Hunt,H",1-0,2025.08.04,,Standard,,2483.0,2294.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.5416666666666666,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hebden,M","Bazakutsa,Svyatoslav",[],[],"['rating_2000_9999', 'cohort_member']",0.06474820143884892,0.11842105263157894,139,152,23,"Hebden,M","Bazakutsa,Svyatoslav",1-0,2025.08.04,,Standard,,2347.0,2481.0,0.375,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Gordon,S","Davies,Ni",[],[],"['rating_2000_9999', 'cohort_member']",0.20353982300884957,0.16393442622950818,113,122,23,"Gordon,S","Davies,Ni",0-1,2025.08.04,,Standard,,2469.0,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Vijayakumar,Rishi","Roberson,P",[],[],"['rating_2000_9999', 'cohort_member']",0.20454545454545456,0.171875,132,128,23,"Vijayakumar,Rishi","Roberson,P",1/2-1/2,2025.08.04,,Standard,,2310.0,2440.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Harvey,Marcus R","Dickenson,N",[],[],"['rating_2000_9999', 'cohort_member']",0.09923664122137404,0.17333333333333334,131,150,23,"Harvey,Marcus R","Dickenson,N",1-0,2025.08.04,,Standard,,2439.0,2247.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.5416666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Dasgupta,Avyukt","Czopor,Maciej",[],[],"['rating_2000_9999', 'cohort_member']",0.007874015748031496,0.025,127,120,23,"Dasgupta,Avyukt","Czopor,Maciej",0-1,2025.08.04,,Standard,,2158.0,2434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Mirzoeva,E","Siva,Mahadevan",[],[],"['rating_2000_9999', 'cohort_member']",0.2661290322580645,0.15,124,120,23,"Mirzoeva,E","Siva,Mahadevan",0-1,2025.08.04,,Standard,,2282.0,2416.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Waldhausen Gordon,Frederick","Boswell,Jacob Connor",[],[],"['rating_2000_9999', 'cohort_member']",0.09395973154362416,0.10144927536231885,149,138,23,"Waldhausen Gordon,Frederick","Boswell,Jacob Connor",1-0,2025.08.04,,Standard,,2393.0,2278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
